priority_stratum,id,property_id,property_name,site_name,unit_type,state,unit_weight,rate_avg_retail_daily_rate,unit_hot_tub_current,property_hot_tub_current,unit_hot_tub_or_sauna_current,url,ota_url_hipcamp,ota_url_airbnb,discovery_source
P0-other-blank,12054,a3457bc3-69fc-4530-890f-bbd821a31557,Strawberry Park Hot Springs,Tent Site,Tent,CO,1,120,,Yes,,https://strawberryhotsprings.com/lodging/,,,web_research_strawberryhotsprings_checkfront_2026_05; web_research_sauna_2026_05_27
P0-other-blank,12055,a3457bc3-69fc-4530-890f-bbd821a31557,Strawberry Park Hot Springs,Vehicle Camping Site,Campsite,CO,1,120,,Yes,,https://strawberryhotsprings.com/lodging/,,,web_research_strawberryhotsprings_checkfront_2026_05; web_research_sauna_2026_05_27
P0-other-blank,12056,a6a4956b-e4eb-4e5e-8d47-f091395afc68,Bespoke Outdoor Bubbles,Unique Sky Bubble Dome,Bubble Tent,TX,1,224,,Yes,,https://bespokeoutdoorbubbles.com/unique-sky-bubble-dome/,,,web_research_bespokeoutdoorbubbles_2026_05
P0-other-blank,12057,a6a4956b-e4eb-4e5e-8d47-f091395afc68,Bespoke Outdoor Bubbles,Exquisite Luxurious Bubble,Bubble Tent,TX,1,224,,Yes,,https://bespokeoutdoorbubbles.com/exquisite-luxurious-bubble/,,,web_research_bespokeoutdoorbubbles_2026_05
P0-other-blank,12058,a6a4956b-e4eb-4e5e-8d47-f091395afc68,Bespoke Outdoor Bubbles,Ultimate Bubble Bundle,Bubble Tent,TX,1,630,,Yes,,https://bespokeoutdoorbubbles.com/ultimate-bubble-bundle/,,,web_research_bespokeoutdoorbubbles_2026_05
P0-other-blank,12061,015cbbf3-927b-4d98-b6bb-51b3e94f14bf,Westgate River Ranch Resort & Rodeo,Luxe Teepee,Tipi,FL,1,719,,Yes,,https://www.westgateresorts.com/hotels/florida/river-ranch/westgate-river-ranch-resort/accommodations/,,,web_research_westgateresorts_2026_05; web_research_sauna_2026_05_27
P0-other-blank,12062,015cbbf3-927b-4d98-b6bb-51b3e94f14bf,Westgate River Ranch Resort & Rodeo,Lodge Suite,Suite,FL,1,165.25,,Yes,,https://www.westgateresorts.com/hotels/florida/river-ranch/westgate-river-ranch-resort/accommodations/lodge-rooms/,,,web_research_westgateresorts_2026_05; web_research_sauna_2026_05_27
P0-other-blank,12063,015cbbf3-927b-4d98-b6bb-51b3e94f14bf,Westgate River Ranch Resort & Rodeo,Lodge Guest Room,Hotel Room,FL,1,90,,Yes,,https://www.westgateresorts.com/hotels/florida/river-ranch/westgate-river-ranch-resort/accommodations/lodge-rooms/,,,web_research_westgateresorts_2026_05; web_research_sauna_2026_05_27
P0-other-blank,12064,015cbbf3-927b-4d98-b6bb-51b3e94f14bf,Westgate River Ranch Resort & Rodeo,Deluxe Lodge Suite,Suite,FL,1,165.25,,Yes,,https://www.westgateresorts.com/hotels/florida/river-ranch/westgate-river-ranch-resort/accommodations/lodge-rooms/,,,web_research_westgateresorts_2026_05; web_research_sauna_2026_05_27
P0-other-blank,12065,015cbbf3-927b-4d98-b6bb-51b3e94f14bf,Westgate River Ranch Resort & Rodeo,Premium Lodge Suite,Suite,FL,1,165.25,,Yes,,https://www.westgateresorts.com/hotels/florida/river-ranch/westgate-river-ranch-resort/accommodations/lodge-rooms/,,,web_research_westgateresorts_2026_05; web_research_sauna_2026_05_27
P0-other-blank,12068,015cbbf3-927b-4d98-b6bb-51b3e94f14bf,Westgate River Ranch Resort & Rodeo,Lodge One-Bedroom Cottage,Cottage,FL,1,612,,Yes,,https://www.westgateresorts.com/hotels/florida/river-ranch/westgate-river-ranch-resort/accommodations/lodge-rooms/,,,web_research_westgateresorts_2026_05
P0-other-blank,12070,015cbbf3-927b-4d98-b6bb-51b3e94f14bf,Westgate River Ranch Resort & Rodeo,Lodge Two-Bedroom Cottage,Cottage,FL,1,612,,Yes,,https://www.westgateresorts.com/hotels/florida/river-ranch/westgate-river-ranch-resort/accommodations/lodge-rooms/,,,web_research_westgateresorts_2026_05
P0-other-blank,12072,015cbbf3-927b-4d98-b6bb-51b3e94f14bf,Westgate River Ranch Resort & Rodeo,Platform Camping,Campsite,FL,1,58.25,,Yes,,https://www.westgateresorts.com/hotels/florida/river-ranch/westgate-river-ranch-resort/accommodations/camping/,,,web_research_westgateresorts_2026_05
P0-other-blank,12074,015cbbf3-927b-4d98-b6bb-51b3e94f14bf,Westgate River Ranch Resort & Rodeo,Tent Camping,Tent,FL,1,58.25,,Yes,,https://www.westgateresorts.com/hotels/florida/river-ranch/westgate-river-ranch-resort/accommodations/camping/,,,web_research_westgateresorts_2026_05
P0-other-blank,12100,a1945707-91b3-4bb5-b71a-fef68e433e80,Vegas Glamping,Star Gazer,Bell Tent,NV,1,158,,,,https://vegasglamping.com/our-destination/queen-suite,,,web_research_vegasglamping_2026_05; web_research_sauna_2026_05_27
P0-other-blank,12103,6ac68a51-7b3f-49d0-b10d-6365f53986a2,Tarantula Ranch,Glamping Site 1 {EV Charger},Vintage Trailer,NV,1,101.75,,,,https://resnexus.com/resnexus/reservations/book/B3F72B7A-F2FA-4231-B60D-2E88B01E00AC/,,,web_research_tarantula_resnexus_2026_05
P0-other-blank,12104,6ac68a51-7b3f-49d0-b10d-6365f53986a2,Tarantula Ranch,Glamping Site 2,Vintage Trailer,NV,1,96.3,,,,https://resnexus.com/resnexus/reservations/book/B3F72B7A-F2FA-4231-B60D-2E88B01E00AC/,,,web_research_tarantula_resnexus_2026_05
P0-other-blank,12105,6ac68a51-7b3f-49d0-b10d-6365f53986a2,Tarantula Ranch,Glamping Site 3,Vintage Trailer,NV,1,96.3,,,,https://resnexus.com/resnexus/reservations/book/B3F72B7A-F2FA-4231-B60D-2E88B01E00AC/,,,web_research_tarantula_resnexus_2026_05
P0-other-blank,12106,6ac68a51-7b3f-49d0-b10d-6365f53986a2,Tarantula Ranch,Glamping Site 4,Vintage Trailer,NV,1,96.3,,,,https://resnexus.com/resnexus/reservations/book/B3F72B7A-F2FA-4231-B60D-2E88B01E00AC/,,,web_research_tarantula_resnexus_2026_05
P0-other-blank,12107,6ac68a51-7b3f-49d0-b10d-6365f53986a2,Tarantula Ranch,Glamping Site 5,Vintage Trailer,NV,1,96.3,,,,https://resnexus.com/resnexus/reservations/book/B3F72B7A-F2FA-4231-B60D-2E88B01E00AC/,,,web_research_tarantula_resnexus_2026_05
P0-other-blank,12108,6ac68a51-7b3f-49d0-b10d-6365f53986a2,Tarantula Ranch,Glamping Site 6,Vintage Trailer,NV,1,96.3,,,,https://resnexus.com/resnexus/reservations/book/B3F72B7A-F2FA-4231-B60D-2E88B01E00AC/,,,web_research_tarantula_resnexus_2026_05
P0-other-blank,12109,6ac68a51-7b3f-49d0-b10d-6365f53986a2,Tarantula Ranch,Glamping Site 9,Vintage Trailer,NV,1,96.3,,,,https://resnexus.com/resnexus/reservations/book/B3F72B7A-F2FA-4231-B60D-2E88B01E00AC/,,,web_research_tarantula_resnexus_2026_05
P0-other-blank,12110,6ac68a51-7b3f-49d0-b10d-6365f53986a2,Tarantula Ranch,Glamping Site 10,Vintage Trailer,NV,1,96.3,,,,https://resnexus.com/resnexus/reservations/book/B3F72B7A-F2FA-4231-B60D-2E88B01E00AC/,,,web_research_tarantula_resnexus_2026_05
P0-other-blank,12111,6ac68a51-7b3f-49d0-b10d-6365f53986a2,Tarantula Ranch,Glamping Site 11,Vintage Trailer,NV,1,80.25,,,,https://resnexus.com/resnexus/reservations/book/B3F72B7A-F2FA-4231-B60D-2E88B01E00AC/,,,web_research_tarantula_resnexus_2026_05
P0-other-blank,12137,1ae105c8-ef01-471e-972f-f481763d7f57,Mossquatch Resort,Canvas Glamping Tent #1,Canvas Tent,WA,1,235,,,,https://resnexus.com/resnexus/reservations/book/61FB2386-B719-4DA9-8F87-F86A2A9E8065,,,web_research_mossquatch_resnexus_2026_05
